;Unnamed: 0;X0;Y0;VX0;VY0;ACCX0;ACCY0;MIDDLE_LANE_COORDS;X1;Y1;X1_real;Y1_real
0;0;0;0;13.92737545470658;0;0;0;[0, 0];20.0;0;21.33116972377684;0.23871537419681083
1;1;1;0;13.92737545470658;0;0;0;[0.5570950181882632, 0];20.496344231376217;0;19.593093082309206;-0.8506680344734773
2;2;1;0;13.92737545470658;0;0;0;[1.1141900363765265, 0];20.99268846275243;0;19.80269573837431;0.7121007942763115
3;3;1;0;13.92737545470658;0;0;0;[1.6712850545647897, 0];21.48903269412865;0;22.39684154723688;0.26306810507507805
4;4;1;0;13.92737545470658;0;0;0;[2.228380072753053, 0];21.985376925504863;0;21.40537943469007;-0.4266733855748115
5;5;1;0;13.92737545470658;0;0;0;[2.785475090941316, 0];22.48172115688108;0;21.443978271921292;-1.2599084456420007
6;6;1;0;13.92737545470658;0;0;0;[3.3425701091295794, 0];22.97806538825729;0;22.34125953548;0.11007751910003521
7;7;1;0;13.92737545470658;0;0;0;[3.8996651273178427, 0];23.47440961963351;0;23.82730467106867;-0.7961258368889621
8;8;1;0;13.92737545470658;0;0;0;[4.456760145506106, 0];23.97075385100972;0;24.392687378701517;0.08845820865472409
9;9;1;0;13.92737545470658;0;0;0;[5.01385516369437, 0];24.467098082385935;0;24.28443130269998;-0.40367226313641735
10;10;1;0;13.92737545470658;0;0;0;[5.570950181882633, 0];24.96344231376215;0;24.369073950210602;0.25545412199408096
11;11;1;0;13.92737545470658;0;0;0;[6.128045200070897, 0];25.459786545138368;0;27.711505056159602;-0.7653817379115586
12;12;1;0;13.92737545470658;0;0;0;[6.685140218259161, 0];25.956130776514584;0;26.668568389037546;1.274088183911091
13;13;1;0;13.92737545470658;0;0;0;[7.242235236447424, 0];26.4524750078908;0;25.90198790667924;-0.9017828997407492
14;14;1;0;13.92737545470658;0;0;0;[7.799330254635688, 0];26.948819239267014;0;26.08180283336576;1.0660438960713872
15;15;1;0;13.92737545470658;0;0;0;[8.356425272823952, 0];27.44516347064323;0;27.19190481985872;0.2381526302818378
16;16;1;0;13.92737545470658;0;0;0;[8.913520291012215, 0];27.941507702019443;0;26.980402131127722;1.3428379424074495
17;17;1;0;13.92737545470658;0;0;0;[9.470615309200479, 0];28.43785193339566;0;28.948785696656604;-0.9337721624932054
18;18;1;0;13.92737545470658;0;0;0;[10.027710327388743, 0];28.93419616477188;0;27.955388897219265;0.5818094553820008
19;19;1;0;13.92737545470658;0;0;0;[10.584805345577006, 0];29.43054039614809;0;30.201584741062547;0.6203938794997924
20;20;1;0;13.92737545470658;0;0;0;[11.14190036376527, 0];29.926884627524306;0;29.979105481558925;0.5277485811186889
21;21;1;0;13.92737545470658;0;0;0;[11.698995381953534, 0];30.42322885890052;0;30.258985521092725;-1.3358015961401268
22;22;1;0;13.92737545470658;0;0;0;[12.256090400141797, 0];30.91957309027673;0;30.67975618502763;-1.016175527051838
23;23;1;0;13.92737545470658;0;0;0;[12.813185418330061, 0];31.41591732165295;0;32.48779514310996;-0.3920041878089738
24;24;1;0;13.92737545470658;0;0;0;[13.370280436518325, 0];31.91226155302917;0;31.635286727454528;-0.3217634255352602
25;25;1;0;13.92737545470658;0;0;0;[13.927375454706588, 0];32.40860578440538;0;33.242763410425766;0.09771566315953557
26;26;1;0;13.92737545470658;0;0;0;[14.484470472894852, 0];32.904950015781594;0;31.992109007239637;-0.7099808668629096
27;27;1;0;13.92737545470658;0;0;0;[15.041565491083116, 0];33.401294247157814;0;34.0035862169329;-2.1828842288428585
28;28;1;0;13.92737545470658;0;0;0;[15.59866050927138, 0];33.89763847853403;0;32.71040823267236;-0.2492626190725486
29;29;1;0;13.92737545470658;0;0;0;[16.155755527459643, 0];34.39398270991025;0;34.982263440248595;0.5232057841820182
30;30;1;0;13.92737545470658;0;0;0;[16.712850545647907, 0];34.89032694128646;0;34.10652860157855;0.6404082191065058
31;31;1;0;13.92737545470658;0;0;0;[17.26994556383617, 0];35.38667117266267;0;35.389648246579235;-2.867245164772328
32;32;1;0;13.92737545470658;0;0;0;[17.827040582024434, 0];35.883015404038886;0;36.79795269766442;0.009950570321021092
33;33;1;0;13.92737545470658;0;0;0;[18.384135600212698, 0];36.37935963541511;0;36.377007817352236;0.06272083946091957
34;34;1;0;13.92737545470658;0;0;0;[18.94123061840096, 0];36.87570386679132;0;36.53336203567338;0.5408713122679216
35;35;1;0;13.92737545470658;0;0;0;[19.498325636589225, 0];37.37204809816754;0;37.137773105244705;-0.8533446331966099
36;36;1;0;13.92737545470658;0;0;0;[20.05542065477749, 0];37.86839232954375;0;37.60952111877697;-1.0616909016754303
37;37;1;0;13.92737545470658;0;0;0;[20.612515672965753, 0];38.364736560919965;0;38.950860810149834;2.186588691398294
38;38;1;0;13.92737545470658;0;0;0;[21.169610691154016, 0];38.86108079229618;0;39.15123998504636;0.7885946654260098
39;39;1;0;13.92737545470658;0;0;0;[21.72670570934228, 0];39.3574250236724;0;37.36547443536464;1.6995860873055506
40;40;1;0;13.92737545470658;0;0;0;[22.283800727530544, 0];39.85376925504861;0;39.3460371805985;0.8987043373099717
41;41;1;0;13.92737545470658;0;0;0;[22.840895745718807, 0];40.35011348642483;0;39.29436505788036;-1.2937207634988974
42;42;1;0;13.92737545470658;0;0;0;[23.39799076390707, 0];40.84645771780104;0;39.45610528611774;-1.3201902242336132
43;43;1;0;13.92737545470658;0;0;0;[23.955085782095335, 0];41.34280194917726;0;40.48108783709818;-0.32691582358895044
44;44;1;0;13.92737545470658;0;0;0;[24.5121808002836, 0];41.83914618055347;0;43.65864500937902;-0.5847587202831456
45;45;1;0;13.92737545470658;0;0;0;[25.069275818471862, 0];42.33549041192969;0;43.82647319087007;1.1706971910294957
46;46;1;0;13.92737545470658;0;0;0;[25.626370836660126, 0];42.8318346433059;0;43.98919384566831;-0.3119771084152805
47;47;1;0;13.92737545470658;0;0;0;[26.18346585484839, 0];43.32817887468212;0;39.747133005882596;-0.8133928812529034
48;48;1;0;13.92737545470658;0;0;0;[26.740560873036653, 0];43.82452310605834;0;42.88020241282967;2.2317814104988725
49;49;1;0;13.92737545470658;0;0;0;[27.297655891224917, 0];44.32086733743455;0;43.664522834483684;-0.06566824245279043
50;50;1;0;13.92737545470658;0;0;0;[27.85475090941318, 0];44.81721156881076;0;42.82139755093883;-1.2794408330834857
51;51;1;0;13.92737545470658;0;0;0;[28.411845927601444, 0];45.313555800186975;0;44.886051637790864;0.7121872742765506
52;52;1;0;13.92737545470658;0;0;0;[28.968940945789708, 0];45.8099000315632;0;43.81246931730834;0.6827929358014936
53;53;1;0;13.92737545470658;0;0;0;[29.52603596397797, 0];46.306244262939416;0;47.3577529912492;-0.9849511601242709
