;Unnamed: 0;X0;Y0;VX0;VY0;ACCX0;ACCY0;MIDDLE_LANE_COORDS;X1;Y1;X1_real;Y1_real
0;0;0;0;13.157583911089365;0;0;0;[0, 0];20.0;0;20.155833239236074;-0.4048551296525532
1;1;1;0;13.157583911089365;0;0;0;[0.5263033564435746, 0];20.534583482719235;0;20.348718534403385;-1.0755496772374702
2;2;1;0;13.157583911089365;0;0;0;[1.0526067128871492, 0];21.069166965438477;0;22.6325632151333;-0.8828337830599503
3;3;1;0;13.157583911089365;0;0;0;[1.5789100693307239, 0];21.603750448157708;0;21.847334479097817;-0.5957427969511792
4;4;1;0;13.157583911089365;0;0;0;[2.1052134257742985, 0];22.138333930876943;0;22.354678432781622;-2.1283802457706043
5;5;1;0;13.157583911089365;0;0;0;[2.631516782217873, 0];22.67291741359618;0;20.74257098339689;-0.5010408802890356
6;6;1;0;13.157583911089365;0;0;0;[3.1578201386614477, 0];23.207500896315416;0;22.73317796790655;0.4380800217376974
7;7;1;0;13.157583911089365;0;0;0;[3.6841234951050224, 0];23.74208437903465;0;22.79225770929865;0.14514226816761638
8;8;1;0;13.157583911089365;0;0;0;[4.210426851548597, 0];24.27666786175389;0;24.60042373532546;0.05482696253606355
9;9;1;0;13.157583911089365;0;0;0;[4.736730207992172, 0];24.811251344473124;0;24.565189765766277;0.7946581399774764
10;10;1;0;13.157583911089365;0;0;0;[5.263033564435746, 0];25.34583482719236;0;24.89047431345789;1.5738191665067407
11;11;1;0;13.157583911089365;0;0;0;[5.789336920879321, 0];25.8804183099116;0;25.15059747507195;0.4238313167697936
12;12;1;0;13.157583911089365;0;0;0;[6.3156402773228955, 0];26.415001792630832;0;26.056777109083022;1.137811555059624
13;13;1;0;13.157583911089365;0;0;0;[6.84194363376647, 0];26.949585275350067;0;29.06711711017285;-2.3402349256467585
14;14;1;0;13.157583911089365;0;0;0;[7.368246990210045, 0];27.484168758069305;0;26.607608938487104;0.2621157647347191
15;15;1;0;13.157583911089365;0;0;0;[7.894550346653619, 0];28.018752240788537;0;28.58220518154074;-0.5924669511784927
16;16;1;0;13.157583911089365;0;0;0;[8.420853703097194, 0];28.55333572350777;0;28.615887930436106;0.6416893633413225
17;17;1;0;13.157583911089365;0;0;0;[8.947157059540768, 0];29.087919206227014;0;28.118625872307053;-0.09994869799929902
18;18;1;0;13.157583911089365;0;0;0;[9.473460415984341, 0];29.62250268894625;0;30.80672032220891;0.07934828030671333
19;19;1;0;13.157583911089365;0;0;0;[9.999763772427915, 0];30.157086171665483;0;30.58013966939329;1.2093353455209135
20;20;1;0;13.157583911089365;0;0;0;[10.526067128871489, 0];30.69166965438472;0;31.179107830618396;0.618210451380609
21;21;1;0;13.157583911089365;0;0;0;[11.052370485315063, 0];31.226253137103956;0;30.657534213914282;-0.12228854608104275
22;22;1;0;13.157583911089365;0;0;0;[11.578673841758636, 0];31.76083661982319;0;33.65462142675538;1.1483215586460753
23;23;1;0;13.157583911089365;0;0;0;[12.10497719820221, 0];32.29542010254242;0;32.10083919923095;-1.2530092550893133
24;24;1;0;13.157583911089365;0;0;0;[12.631280554645784, 0];32.830003585261665;0;34.30944334559601;0.8336417857421369
25;25;1;0;13.157583911089365;0;0;0;[13.157583911089358, 0];33.3645870679809;0;32.038326310899244;-0.5853553172786641
26;26;1;0;13.157583911089365;0;0;0;[13.683887267532931, 0];33.899170550700134;0;33.03849042690215;-0.861854546002036
27;27;1;0;13.157583911089365;0;0;0;[14.210190623976505, 0];34.43375403341937;0;34.65288605603658;-1.012362588164732
28;28;1;0;13.157583911089365;0;0;0;[14.736493980420079, 0];34.968337516138604;0;35.68714448671608;-0.27099777180833096
29;29;1;0;13.157583911089365;0;0;0;[15.262797336863652, 0];35.502920998857846;0;35.50383920917128;1.180891333021445
30;30;1;0;13.157583911089365;0;0;0;[15.789100693307226, 0];36.03750448157707;0;36.69518456305247;1.0666790511145654
31;31;1;0;13.157583911089365;0;0;0;[16.3154040497508, 0];36.57208796429632;0;37.37848239797021;-0.541019999689698
