;Unnamed: 0;X0;Y0;VX0;VY0;ACCX0;ACCY0;MIDDLE_LANE_COORDS;X1;Y1;X1_real;Y1_real
0;0;0;0;14.626980895536974;0;0;0;[0, 0];20.0;0;20.464546188917843;-0.11073016055882849
1;1;1;0;14.626980895536974;0;0;0;[0.5850792358214789, 0];20.536726136394247;0;20.063336299375372;1.9977177759439326
2;2;1;0;14.626980895536974;0;0;0;[1.1701584716429578, 0];21.07345227278849;0;21.140113935128348;0.004822968693167736
3;3;1;0;14.626980895536974;0;0;0;[1.7552377074644367, 0];21.610178409182737;0;22.21631707295294;0.6804937754720972
4;4;1;0;14.626980895536974;0;0;0;[2.3403169432859157, 0];22.14690454557698;0;21.660049430368105;-0.49438658568924243
5;5;1;0;14.626980895536974;0;0;0;[2.925396179107395, 0];22.683630681971227;0;23.08861647246967;0.005595424191604387
6;6;1;0;14.626980895536974;0;0;0;[3.510475414928874, 0];23.220356818365477;0;21.56213061559694;-0.8179009494850902
7;7;1;0;14.626980895536974;0;0;0;[4.095554650750353, 0];23.75708295475972;0;25.248314636397605;0.6151177612184435
8;8;1;0;14.626980895536974;0;0;0;[4.680633886571832, 0];24.293809091153964;0;24.418988562283463;1.7471002354390923
9;9;1;0;14.626980895536974;0;0;0;[5.265713122393311, 0];24.83053522754821;0;23.562029693746783;0.5628360642294403
10;10;1;0;14.626980895536974;0;0;0;[5.8507923582147905, 0];25.36726136394245;0;25.72572114258099;-0.6135786927591461
11;11;1;0;14.626980895536974;0;0;0;[6.43587159403627, 0];25.9039875003367;0;25.897814910760147;0.19829854267175398
12;12;1;0;14.626980895536974;0;0;0;[7.020950829857749, 0];26.440713636730948;0;26.55896661898962;0.3813651900592624
13;13;1;0;14.626980895536974;0;0;0;[7.606030065679228, 0];26.97743977312519;0;26.53144724050302;0.1579486119559378
14;14;1;0;14.626980895536974;0;0;0;[8.191109301500706, 0];27.51416590951944;0;27.57913282037243;-0.7328537343123938
15;15;1;0;14.626980895536974;0;0;0;[8.776188537322184, 0];28.050892045913685;0;27.468112716316476;-0.0750542980473363
16;16;1;0;14.626980895536974;0;0;0;[9.361267773143663, 0];28.587618182307928;0;27.597074868467033;-0.18244236781645337
17;17;1;0;14.626980895536974;0;0;0;[9.946347008965141, 0];29.12434431870217;0;28.207999061206646;1.0054149029836992
18;18;1;0;14.626980895536974;0;0;0;[10.53142624478662, 0];29.661070455096414;0;31.434816848855597;-0.02282897813169834
19;19;1;0;14.626980895536974;0;0;0;[11.116505480608097, 0];30.197796591490665;0;29.755810629614203;-0.3487199043127343
20;20;1;0;14.626980895536974;0;0;0;[11.701584716429576, 0];30.734522727884908;0;32.68259987722141;-1.0940509460679224
21;21;1;0;14.626980895536974;0;0;0;[12.286663952251054, 0];31.271248864279155;0;32.68650352494957;-0.7222530765580977
22;22;1;0;14.626980895536974;0;0;0;[12.871743188072532, 0];31.8079750006734;0;32.79650321409696;-0.6091982227195387
23;23;1;0;14.626980895536974;0;0;0;[13.45682242389401, 0];32.344701137067645;0;31.549269470715156;-0.6036486474941657
24;24;1;0;14.626980895536974;0;0;0;[14.041901659715489, 0];32.881427273461895;0;32.21518544025186;-0.20505976793542702
25;25;1;0;14.626980895536974;0;0;0;[14.626980895536967, 0];33.41815340985614;0;32.23915007302201;1.1312740861490584
26;26;1;0;14.626980895536974;0;0;0;[15.212060131358445, 0];33.95487954625038;0;33.680729022936426;2.068166519530612
27;27;1;0;14.626980895536974;0;0;0;[15.797139367179923, 0];34.49160568264463;0;32.42370592946673;1.1864437375385513
28;28;1;0;14.626980895536974;0;0;0;[16.3822186030014, 0];35.028331819038875;0;35.35496185044139;-0.22368901426358892
29;29;1;0;14.626980895536974;0;0;0;[16.96729783882288, 0];35.56505795543312;0;36.89542867888496;-0.862560509179203
30;30;1;0;14.626980895536974;0;0;0;[17.552377074644358, 0];36.10178409182737;0;35.81499315103244;-0.7263570118043704
31;31;1;0;14.626980895536974;0;0;0;[18.137456310465836, 0];36.638510228221605;0;35.7363294770667;0.3035775004495198
32;32;1;0;14.626980895536974;0;0;0;[18.722535546287315, 0];37.175236364615856;0;37.44670774860342;0.06422453932600164
33;33;1;0;14.626980895536974;0;0;0;[19.307614782108793, 0];37.711962501010106;0;37.127652767501814;0.43370409039942565
34;34;1;0;14.626980895536974;0;0;0;[19.89269401793027, 0];38.24868863740434;0;39.458456187859035;-0.2739275415361243
35;35;1;0;14.626980895536974;0;0;0;[20.47777325375175, 0];38.78541477379859;0;39.082045726388046;-0.39629046571154875
36;36;1;0;14.626980895536974;0;0;0;[21.062852489573228, 0];39.32214091019284;0;38.25985213712792;0.8403483183511671
37;37;1;0;14.626980895536974;0;0;0;[21.647931725394706, 0];39.85886704658708;0;40.49223808309205;1.0489102752612145
38;38;1;0;14.626980895536974;0;0;0;[22.233010961216184, 0];40.39559318298133;0;40.77897994168315;-0.4937454336297711
39;39;1;0;14.626980895536974;0;0;0;[22.818090197037662, 0];40.93231931937557;0;41.224055114058274;-0.5222024824325474
40;40;1;0;14.626980895536974;0;0;0;[23.40316943285914, 0];41.469045455769816;0;40.95866391273795;2.611665344168707
41;41;1;0;14.626980895536974;0;0;0;[23.98824866868062, 0];42.00577159216407;0;41.68135444884153;0.13529856664205925
42;42;1;0;14.626980895536974;0;0;0;[24.573327904502097, 0];42.54249772855831;0;43.80015592512587;0.061863446481080185
43;43;1;0;14.626980895536974;0;0;0;[25.158407140323575, 0];43.07922386495255;0;44.070536031055276;-0.3024633775986454
44;44;1;0;14.626980895536974;0;0;0;[25.743486376145054, 0];43.6159500013468;0;43.48424034418749;-0.8286788624089464
45;45;1;0;14.626980895536974;0;0;0;[26.328565611966532, 0];44.15267613774105;0;43.646712367726025;0.1451219893818604
46;46;1;0;14.626980895536974;0;0;0;[26.91364484778801, 0];44.68940227413529;0;45.797928002224374;0.5880844882389056
47;47;1;0;14.626980895536974;0;0;0;[27.49872408360949, 0];45.22612841052954;0;45.378425275698;-0.6094891257378691
48;48;1;0;14.626980895536974;0;0;0;[28.083803319430967, 0];45.76285454692378;0;46.927394151147396;0.3219236386810853
49;49;1;0;14.626980895536974;0;0;0;[28.668882555252445, 0];46.29958068331803;0;45.094791416062925;-1.3695704043315728
50;50;1;0;14.626980895536974;0;0;0;[29.253961791073923, 0];46.83630681971228;0;49.07782731018711;-0.05851770560845613
51;51;1;0;14.626980895536974;0;0;0;[29.8390410268954, 0];47.37303295610652;0;47.47399651582116;0.17006530669532532
52;52;1;0;14.626980895536974;0;0;0;[30.42412026271688, 0];47.90975909250077;0;47.7908416577309;0.4964697292473246
53;53;1;0;14.626980895536974;0;0;0;[31.009199498538358, 0];48.44648522889501;0;48.12089581897026;-0.9321046459777234
54;54;1;0;14.626980895536974;0;0;0;[31.594278734359836, 0];48.98321136528926;0;47.474374020929005;-0.15074167196776644
55;55;1;0;14.626980895536974;0;0;0;[32.179357970181314, 0];49.5199375016835;0;49.34379199084532;-0.33612819559875234
56;56;1;0;14.626980895536974;0;0;0;[32.764437206002796, 0];50.05666363807775;0;48.760809125944746;-1.9466037071081403
57;57;1;0;14.626980895536974;0;0;0;[33.34951644182428, 0];50.593389774472;0;51.056589735325;1.1729111574581412
58;58;1;0;14.626980895536974;0;0;0;[33.93459567764576, 0];51.13011591086624;0;49.68693168992803;-0.27391063040283525
59;59;1;0;14.626980895536974;0;0;0;[34.51967491346724, 0];51.66684204726049;0;51.585319502977065;1.6313178665193342
