;Unnamed: 0;X0;Y0;VX0;VY0;ACCX0;ACCY0;MIDDLE_LANE_COORDS;X1;Y1;X1_real;Y1_real
0;0;0;0;12.136498381520653;0;0;0;[0, 0];20.0;0;19.83462240657251;-0.5543112940840491
1;1;1;0;12.136498381520653;0;0;0;[0.48545993526082604, 0];20.48655396071601;0;20.46362477908194;0.22622431561289277
2;2;1;0;12.136498381520653;0;0;0;[0.9709198705216521, 0];20.97310792143202;0;21.344926353632534;0.32295376012045446
3;3;1;0;12.136498381520653;0;0;0;[1.4563798057824782, 0];21.45966188214803;0;20.931451616113996;-0.37030013075669443
4;4;1;0;12.136498381520653;0;0;0;[1.9418397410433041, 0];21.94621584286404;0;19.944471709696522;1.2843537478211493
5;5;1;0;12.136498381520653;0;0;0;[2.42729967630413, 0];22.432769803580047;0;21.86038692955296;-1.3588908930818564
6;6;1;0;12.136498381520653;0;0;0;[2.9127596115649563, 0];22.91932376429606;0;21.84087152067432;-0.4063398805577328
7;7;1;0;12.136498381520653;0;0;0;[3.3982195468257825, 0];23.40587772501207;0;23.248830176038553;0.39847837866485525
8;8;1;0;12.136498381520653;0;0;0;[3.8836794820866087, 0];23.89243168572808;0;23.475247928293573;0.4746867659121008
9;9;1;0;12.136498381520653;0;0;0;[4.3691394173474345, 0];24.37898564644409;0;25.488347544345313;-0.515529255887697
10;10;1;0;12.136498381520653;0;0;0;[4.85459935260826, 0];24.8655396071601;0;25.719395946222228;2.0688709523240183
11;11;1;0;12.136498381520653;0;0;0;[5.340059287869086, 0];25.352093567876107;0;24.694237350645533;-0.7366701811511344
12;12;1;0;12.136498381520653;0;0;0;[5.825519223129912, 0];25.83864752859212;0;26.084451625982407;-1.2884358636678415
13;13;1;0;12.136498381520653;0;0;0;[6.3109791583907375, 0];26.325201489308128;0;27.782467609862245;0.030686947850860746
14;14;1;0;12.136498381520653;0;0;0;[6.796439093651563, 0];26.811755450024137;0;26.387096542577954;-0.6278145511245155
15;15;1;0;12.136498381520653;0;0;0;[7.281899028912389, 0];27.298309410740146;0;27.80809291101892;1.6479524608588303
16;16;1;0;12.136498381520653;0;0;0;[7.767358964173215, 0];27.784863371456154;0;28.42089846547087;1.2733566347486016
17;17;1;0;12.136498381520653;0;0;0;[8.252818899434041, 0];28.271417332172163;0;28.015394332165084;-1.511412038095028
18;18;1;0;12.136498381520653;0;0;0;[8.738278834694867, 0];28.757971292888172;0;28.779919284746267;0.5874340635803462
19;19;1;0;12.136498381520653;0;0;0;[9.223738769955693, 0];29.244525253604184;0;26.079225076968058;1.4164183068317786
20;20;1;0;12.136498381520653;0;0;0;[9.709198705216519, 0];29.7310792143202;0;30.48367054124959;2.1109286836063808
21;21;1;0;12.136498381520653;0;0;0;[10.194658640477344, 0];30.217633175036205;0;30.380018215344972;0.6936261882033687
22;22;1;0;12.136498381520653;0;0;0;[10.68011857573817, 0];30.70418713575221;0;29.506063511763315;-0.7801271014400702
23;23;1;0;12.136498381520653;0;0;0;[11.165578510998996, 0];31.190741096468223;0;29.648835163601632;-0.14242486385571154
24;24;1;0;12.136498381520653;0;0;0;[11.651038446259822, 0];31.67729505718423;0;30.395162167910588;1.4228651907343541
25;25;1;0;12.136498381520653;0;0;0;[12.136498381520648, 0];32.16384901790024;0;29.83877421251289;0.7660459543227356
26;26;1;0;12.136498381520653;0;0;0;[12.621958316781473, 0];32.650402978616256;0;32.611348829503484;0.07578384712370663
27;27;1;0;12.136498381520653;0;0;0;[13.107418252042299, 0];33.136956939332265;0;35.086162326775664;-0.31843662110391724
28;28;1;0;12.136498381520653;0;0;0;[13.592878187303125, 0];33.623510900048274;0;31.964261010010446;1.646447865250218
29;29;1;0;12.136498381520653;0;0;0;[14.07833812256395, 0];34.11006486076428;0;33.85505624162769;-1.3185890531266422
30;30;1;0;12.136498381520653;0;0;0;[14.563798057824776, 0];34.59661882148029;0;33.73818543028554;-0.6462491739812923
31;31;1;0;12.136498381520653;0;0;0;[15.049257993085602, 0];35.0831727821963;0;34.456748389316516;0.5449139463057728
32;32;1;0;12.136498381520653;0;0;0;[15.534717928346428, 0];35.56972674291231;0;35.66024522387072;-1.3927318541489033
33;33;1;0;12.136498381520653;0;0;0;[16.020177863607255, 0];36.05628070362832;0;38.45032962308601;1.1904312004686535
34;34;1;0;12.136498381520653;0;0;0;[16.505637798868083, 0];36.542834664344326;0;37.42405348787598;0.5407568471754758
35;35;1;0;12.136498381520653;0;0;0;[16.99109773412891, 0];37.029388625060335;0;34.42192015712133;-0.03309501377823676
36;36;1;0;12.136498381520653;0;0;0;[17.476557669389738, 0];37.51594258577635;0;38.06270479610707;-0.3919748977644081
37;37;1;0;12.136498381520653;0;0;0;[17.962017604650566, 0];38.00249654649236;0;37.71981050176208;0.7456977522072467
38;38;1;0;12.136498381520653;0;0;0;[18.447477539911393, 0];38.48905050720837;0;36.69828242403892;-0.604302197653033
39;39;1;0;12.136498381520653;0;0;0;[18.93293747517222, 0];38.97560446792438;0;37.35327481286211;1.786522433821406
40;40;1;0;12.136498381520653;0;0;0;[19.418397410433048, 0];39.46215842864039;0;39.55673099252464;-0.3086243480667177
41;41;1;0;12.136498381520653;0;0;0;[19.903857345693876, 0];39.9487123893564;0;39.26964811214083;1.0165492211628624
42;42;1;0;12.136498381520653;0;0;0;[20.389317280954703, 0];40.43526635007241;0;40.39997233237088;0.22713746666821155
43;43;1;0;12.136498381520653;0;0;0;[20.87477721621553, 0];40.92182031078842;0;40.30952913762661;-0.7343394994692254
44;44;1;0;12.136498381520653;0;0;0;[21.36023715147636, 0];41.40837427150443;0;40.64000819222003;-0.6063372964335921
45;45;1;0;12.136498381520653;0;0;0;[21.845697086737186, 0];41.89492823222044;0;41.35567657045199;-1.8273447670408236
46;46;1;0;12.136498381520653;0;0;0;[22.331157021998013, 0];42.381482192936446;0;41.983280718529635;-0.8988688800866357
47;47;1;0;12.136498381520653;0;0;0;[22.81661695725884, 0];42.86803615365245;0;43.73593768500098;0.3666749924710415
48;48;1;0;12.136498381520653;0;0;0;[23.30207689251967, 0];43.35459011436846;0;41.1865301209567;0.2657340814775575
49;49;1;0;12.136498381520653;0;0;0;[23.787536827780496, 0];43.84114407508447;0;43.327072391350534;-0.2736480426017496
50;50;1;0;12.136498381520653;0;0;0;[24.272996763041323, 0];44.32769803580048;0;45.154217581879976;-0.7589226720207406
51;51;1;0;12.136498381520653;0;0;0;[24.75845669830215, 0];44.8142519965165;0;46.3606026687287;0.26848499196430514
52;52;1;0;12.136498381520653;0;0;0;[25.24391663356298, 0];45.300805957232505;0;44.73893512410135;-1.122380148567068
53;53;1;0;12.136498381520653;0;0;0;[25.729376568823806, 0];45.787359917948514;0;44.842709913069164;-1.1474985158133755
54;54;1;0;12.136498381520653;0;0;0;[26.214836504084634, 0];46.27391387866452;0;45.352093900391075;-1.2845572828851723
55;55;1;0;12.136498381520653;0;0;0;[26.70029643934546, 0];46.76046783938054;0;46.211742052996854;-0.3152797559686936
56;56;1;0;12.136498381520653;0;0;0;[27.18575637460629, 0];47.24702180009655;0;47.79387664861737;0.3679023744964423
57;57;1;0;12.136498381520653;0;0;0;[27.671216309867116, 0];47.73357576081256;0;47.54004830618252;-0.21135814442861683
58;58;1;0;12.136498381520653;0;0;0;[28.156676245127944, 0];48.220129721528565;0;48.502978347139454;0.5975563457427486
59;59;1;0;12.136498381520653;0;0;0;[28.64213618038877, 0];48.706683682244574;0;47.91183444729736;-1.975875680449013
60;60;1;0;12.136498381520653;0;0;0;[29.1275961156496, 0];49.19323764296058;0;49.154306321874465;0.22406720346289097
61;61;1;0;12.136498381520653;0;0;0;[29.613056050910426, 0];49.67979160367659;0;48.921764845148594;-0.5090434901569639
62;62;1;0;12.136498381520653;0;0;0;[30.098515986171254, 0];50.1663455643926;0;51.41825638710192;-1.2870078789539094
63;63;1;0;12.136498381520653;0;0;0;[30.58397592143208, 0];50.65289952510861;0;53.15342694582537;-0.08497805233019347
64;64;1;0;12.136498381520653;0;0;0;[31.06943585669291, 0];51.13945348582462;0;50.67683726548364;-1.1679377327858187
65;65;1;0;12.136498381520653;0;0;0;[31.554895791953737, 0];51.62600744654063;0;52.363706378952884;0.49666724132306955
66;66;1;0;12.136498381520653;0;0;0;[32.04035572721456, 0];52.11256140725664;0;52.86906443613299;-0.6675986068224131
67;67;1;0;12.136498381520653;0;0;0;[32.52581566247539, 0];52.59911536797265;0;54.60742932631056;-0.459451534218539
68;68;1;0;12.136498381520653;0;0;0;[33.011275597736216, 0];53.08566932868866;0;53.93077855147067;-2.6474491459372347
69;69;1;0;12.136498381520653;0;0;0;[33.49673553299704, 0];53.57222328940467;0;54.43693221007488;-0.3685693726488109
70;70;1;0;12.136498381520653;0;0;0;[33.98219546825787, 0];54.05877725012068;0;54.143348162148676;-1.2190847987743767
71;71;1;0;12.136498381520653;0;0;0;[34.4676554035187, 0];54.545331210836686;0;55.14991622623732;1.2057004005059981
72;72;1;0;12.136498381520653;0;0;0;[34.953115338779526, 0];55.0318851715527;0;54.73783551358135;-1.1603654927340774
73;73;1;0;12.136498381520653;0;0;0;[35.43857527404035, 0];55.51843913226871;0;54.807571746961905;1.1231783948113456
74;74;1;0;12.136498381520653;0;0;0;[35.92403520930118, 0];56.00499309298472;0;54.38673787479151;-0.5407581738694839
75;75;1;0;12.136498381520653;0;0;0;[36.40949514456201, 0];56.49154705370073;0;55.33788703119227;-0.582155299254512
76;76;1;0;12.136498381520653;0;0;0;[36.894955079822836, 0];56.97810101441674;0;56.45480764902224;-1.8120853518243105
77;77;1;0;12.136498381520653;0;0;0;[37.38041501508366, 0];57.464654975132746;0;58.35789663819425;2.3940880703375442
78;78;1;0;12.136498381520653;0;0;0;[37.86587495034449, 0];57.951208935848754;0;58.02789942951449;1.2630169047383664
79;79;1;0;12.136498381520653;0;0;0;[38.35133488560532, 0];58.43776289656476;0;58.66278217596216;-1.4847002077424913
80;80;1;0;12.136498381520653;0;0;0;[38.836794820866146, 0];58.92431685728078;0;55.613125363735016;0.00021792726503572777
81;81;1;0;12.136498381520653;0;0;0;[39.32225475612697, 0];59.41087081799679;0;58.20382736065335;-0.271834119555735
82;82;1;0;12.136498381520653;0;0;0;[39.8077146913878, 0];59.8974247787128;0;59.344619491186485;-0.614848555803575
83;83;1;0;12.136498381520653;0;0;0;[40.29317462664863, 0];60.383978739428805;0;60.66545709348912;0.6212560885862485
84;84;1;0;12.136498381520653;0;0;0;[40.778634561909456, 0];60.870532700144814;0;60.79781631230769;-0.8127297264716188
85;85;1;0;12.136498381520653;0;0;0;[41.264094497170284, 0];61.35708666086082;0;61.807226744335985;-0.2228314292038611
86;86;1;0;12.136498381520653;0;0;0;[41.74955443243111, 0];61.84364062157683;0;61.313143043778936;0.6530621239782485
87;87;1;0;12.136498381520653;0;0;0;[42.23501436769194, 0];62.33019458229285;0;62.352256902473115;-0.2918465719000181
88;88;1;0;12.136498381520653;0;0;0;[42.720474302952766, 0];62.816748543008856;0;63.35765620980825;0.8982841001058538
89;89;1;0;12.136498381520653;0;0;0;[43.205934238213594, 0];63.30330250372487;0;63.855320882489174;-0.31485738939135915
90;90;1;0;12.136498381520653;0;0;0;[43.69139417347442, 0];63.78985646444088;0;64.90021266995542;0.019282804884231394
91;91;1;0;12.136498381520653;0;0;0;[44.17685410873525, 0];64.27641042515688;0;63.52441159395246;0.15288491999486584
92;92;1;0;12.136498381520653;0;0;0;[44.662314043996076, 0];64.76296438587289;0;62.35280640738068;-1.095533900742171
93;93;1;0;12.136498381520653;0;0;0;[45.147773979256904, 0];65.2495183465889;0;66.1017532450581;0.16830529726375043
94;94;1;0;12.136498381520653;0;0;0;[45.63323391451773, 0];65.73607230730491;0;66.04832456073142;0.751868490063925
95;95;1;0;12.136498381520653;0;0;0;[46.11869384977856, 0];66.22262626802092;0;64.8413078490528;0.026315364274180283
96;96;1;0;12.136498381520653;0;0;0;[46.60415378503939, 0];66.70918022873693;0;65.80253201018625;-0.5481123447698869
97;97;1;0;12.136498381520653;0;0;0;[47.089613720300214, 0];67.19573418945293;0;67.24604538738575;-1.0166776872416246
98;98;1;0;12.136498381520653;0;0;0;[47.57507365556104, 0];67.68228815016894;0;67.11401773749236;-0.03266417311406219
99;99;1;0;12.136498381520653;0;0;0;[48.06053359082187, 0];68.16884211088495;0;69.00327455775395;0.6306336772221992
100;100;1;0;12.136498381520653;0;0;0;[48.5459935260827, 0];68.65539607160096;0;68.70090688151863;-1.0569366388267016
101;101;1;0;12.136498381520653;0;0;0;[49.031453461343524, 0];69.14195003231697;0;68.64120608747535;-1.3100726062426338
102;102;1;0;12.136498381520653;0;0;0;[49.51691339660435, 0];69.628503993033;0;69.6064526556426;0.845072496168212
103;103;1;0;12.136498381520653;0;0;0;[50.00237333186518, 0];70.115057953749;0;70.72892916714399;1.1383305477136623
104;104;1;0;12.136498381520653;0;0;0;[50.48783326712601, 0];70.60161191446501;0;69.08853377980574;0.2161744952721749
105;105;1;0;12.136498381520653;0;0;0;[50.973293202386834, 0];71.08816587518102;0;70.26498061383016;1.4873583113429871
106;106;1;0;12.136498381520653;0;0;0;[51.45875313764766, 0];71.57471983589703;0;70.28846255557477;0.10629915155054499
107;107;1;0;12.136498381520653;0;0;0;[51.94421307290849, 0];72.06127379661304;0;72.13702555873205;0.01319040423031161
108;108;1;0;12.136498381520653;0;0;0;[52.42967300816932, 0];72.54782775732905;0;72.16434594198971;-1.0483145033789507
109;109;1;0;12.136498381520653;0;0;0;[52.915132943430145, 0];73.03438171804505;0;74.02566792117607;0.8597631997868441
110;110;1;0;12.136498381520653;0;0;0;[53.40059287869097, 0];73.52093567876108;0;73.30567902167364;-1.7767973489712923
111;111;1;0;12.136498381520653;0;0;0;[53.8860528139518, 0];74.00748963947709;0;72.15448324050223;1.5863535444962638
112;112;1;0;12.136498381520653;0;0;0;[54.37151274921263, 0];74.4940436001931;0;73.6371143492861;2.782354000015144
113;113;1;0;12.136498381520653;0;0;0;[54.856972684473455, 0];74.9805975609091;0;75.81700486499732;1.661921216640937
114;114;1;0;12.136498381520653;0;0;0;[55.34243261973428, 0];75.46715152162511;0;75.65565067440322;0.3272189962201328
115;115;1;0;12.136498381520653;0;0;0;[55.82789255499511, 0];75.95370548234112;0;75.06988496371848;0.6373428680841403
116;116;1;0;12.136498381520653;0;0;0;[56.31335249025594, 0];76.44025944305713;0;75.00574681888494;-0.31654801113346553
117;117;1;0;12.136498381520653;0;0;0;[56.798812425516765, 0];76.92681340377314;0;77.3889944332684;1.0289241086148289
118;118;1;0;12.136498381520653;0;0;0;[57.28427236077759, 0];77.41336736448915;0;79.26886184337955;0.09491891525807958
119;119;1;0;12.136498381520653;0;0;0;[57.76973229603842, 0];77.89992132520516;0;79.6763752143109;-1.5440686550648217
120;120;1;0;12.136498381520653;0;0;0;[58.25519223129925, 0];78.38647528592116;0;78.62733883305917;0.30503568839034056
121;121;1;0;12.136498381520653;0;0;0;[58.740652166560075, 0];78.87302924663717;0;78.47421600705324;0.11992269530023017
122;122;1;0;12.136498381520653;0;0;0;[59.2261121018209, 0];79.35958320735318;0;78.04193956878906;-1.2530963721873276
123;123;1;0;12.136498381520653;0;0;0;[59.71157203708173, 0];79.84613716806919;0;80.1774891415377;1.290382475900409
124;124;1;0;12.136498381520653;0;0;0;[60.19703197234256, 0];80.3326911287852;0;78.792250248489;-0.024148397911478797
125;125;1;0;12.136498381520653;0;0;0;[60.682491907603385, 0];80.81924508950121;0;81.62594383816163;-1.6955019188901967
126;126;1;0;12.136498381520653;0;0;0;[61.16795184286421, 0];81.30579905021722;0;81.91993011403079;0.4644385161608184
127;127;1;0;12.136498381520653;0;0;0;[61.65341177812504, 0];81.79235301093323;0;82.85714548108226;0.25891907032138606
128;128;1;0;12.136498381520653;0;0;0;[62.13887171338587, 0];82.27890697164923;0;81.68859128854899;-1.309710871777239
129;129;1;0;12.136498381520653;0;0;0;[62.624331648646695, 0];82.76546093236524;0;83.20617727037151;-0.5500065281436582
