;Unnamed: 0;X0;Y0;VX0;VY0;ACCX0;ACCY0;MIDDLE_LANE_COORDS;X1;Y1;X1_real;Y1_real
0;0;0;0;14.131502366101396;0;0;0;[0, 0];20.0;0;21.29022851650121;0.1939072555616788
1;1;1;0;14.131502366101396;0;0;0;[0.5652600946440558, 0];20.50409877794157;0;20.257558141646886;-0.2461180773160258
2;2;1;0;14.131502366101396;0;0;0;[1.1305201892881116, 0];21.008197555883143;0;21.350676747162165;-0.2952911095355083
3;3;1;0;14.131502366101396;0;0;0;[1.6957802839321674, 0];21.512296333824715;0;20.481863504991864;1.1024921486137167
4;4;1;0;14.131502366101396;0;0;0;[2.261040378576223, 0];22.01639511176629;0;23.781337330065526;0.44191074152353144
5;5;1;0;14.131502366101396;0;0;0;[2.8263004732202788, 0];22.52049388970786;0;23.368053414302857;-1.1785167041632658
6;6;1;0;14.131502366101396;0;0;0;[3.3915605678643344, 0];23.024592667649436;0;24.359271463318116;-0.134037083506252
7;7;1;0;14.131502366101396;0;0;0;[3.95682066250839, 0];23.528691445591004;0;25.203424703607848;-0.3758517534463561
8;8;1;0;14.131502366101396;0;0;0;[4.5220807571524455, 0];24.032790223532576;0;23.795909239564942;0.11655549093003506
9;9;1;0;14.131502366101396;0;0;0;[5.087340851796501, 0];24.53688900147415;0;24.181187541342524;-1.1369833901626811
10;10;1;0;14.131502366101396;0;0;0;[5.652600946440557, 0];25.040987779415723;0;23.008491140965763;0.9722950651936768
11;11;1;0;14.131502366101396;0;0;0;[6.217861041084612, 0];25.54508655735729;0;25.10225160312231;0.1699508767431862
12;12;1;0;14.131502366101396;0;0;0;[6.783121135728668, 0];26.049185335298866;0;26.720629207430516;-1.1497621457857978
13;13;1;0;14.131502366101396;0;0;0;[7.348381230372723, 0];26.55328411324044;0;27.637645393855234;-0.5577647376440564
14;14;1;0;14.131502366101396;0;0;0;[7.913641325016779, 0];27.05738289118201;0;27.333851417594307;2.4325557952462247
15;15;1;0;14.131502366101396;0;0;0;[8.478901419660835, 0];27.56148166912358;0;27.445933562826717;2.0300634919584053
16;16;1;0;14.131502366101396;0;0;0;[9.044161514304891, 0];28.06558044706515;0;29.05395353584823;0.31721804501582285
17;17;1;0;14.131502366101396;0;0;0;[9.609421608948947, 0];28.569679225006723;0;28.980973213727314;1.0420549635808671
18;18;1;0;14.131502366101396;0;0;0;[10.174681703593004, 0];29.0737780029483;0;28.446771264517608;1.3970027098612108
19;19;1;0;14.131502366101396;0;0;0;[10.73994179823706, 0];29.57787678088987;0;29.43182052413182;-1.3860317359019871
20;20;1;0;14.131502366101396;0;0;0;[11.305201892881117, 0];30.08197555883144;0;30.354906346279698;0.6756493293435152
21;21;1;0;14.131502366101396;0;0;0;[11.870461987525173, 0];30.586074336773017;0;29.48713087695407;-0.20880225039090536
22;22;1;0;14.131502366101396;0;0;0;[12.43572208216923, 0];31.090173114714588;0;28.332909281118425;0.0416123283631559
23;23;1;0;14.131502366101396;0;0;0;[13.000982176813286, 0];31.59427189265616;0;32.35040773161129;-0.3647925771859086
24;24;1;0;14.131502366101396;0;0;0;[13.566242271457343, 0];32.09837067059773;0;31.11560234732174;-1.3826622502167707
25;25;1;0;14.131502366101396;0;0;0;[14.1315023661014, 0];32.6024694485393;0;33.51331837432666;0.032714204793316555
26;26;1;0;14.131502366101396;0;0;0;[14.696762460745456, 0];33.106568226480874;0;33.766981757175614;-1.7300449023799596
27;27;1;0;14.131502366101396;0;0;0;[15.262022555389512, 0];33.610667004422446;0;33.481734561174164;-0.6120365364668351
28;28;1;0;14.131502366101396;0;0;0;[15.827282650033569, 0];34.11476578236402;0;35.942778152860114;1.1658670873076948
29;29;1;0;14.131502366101396;0;0;0;[16.392542744677623, 0];34.61886456030559;0;35.294825534540934;0.7848782203299636
30;30;1;0;14.131502366101396;0;0;0;[16.95780283932168, 0];35.12296333824716;0;34.77100781174203;-0.5333843476071675
31;31;1;0;14.131502366101396;0;0;0;[17.523062933965736, 0];35.62706211618874;0;37.248588264914;1.3701926125505917
32;32;1;0;14.131502366101396;0;0;0;[18.088323028609793, 0];36.1311608941303;0;35.04289510893402;-0.6063991996349276
33;33;1;0;14.131502366101396;0;0;0;[18.65358312325385, 0];36.63525967207188;0;34.1081232687328;-0.9086736871846268
34;34;1;0;14.131502366101396;0;0;0;[19.218843217897906, 0];37.13935845001345;0;36.78222539845563;2.2848853302707384
35;35;1;0;14.131502366101396;0;0;0;[19.784103312541962, 0];37.64345722795503;0;38.5914337916397;0.6883058259293033
36;36;1;0;14.131502366101396;0;0;0;[20.34936340718602, 0];38.1475560058966;0;38.5844380347354;0.6623967340377361
37;37;1;0;14.131502366101396;0;0;0;[20.914623501830075, 0];38.65165478383817;0;38.379926260128144;0.8888964457154626
38;38;1;0;14.131502366101396;0;0;0;[21.47988359647413, 0];39.15575356177974;0;39.855119941849615;0.5443738550693713
39;39;1;0;14.131502366101396;0;0;0;[22.045143691118188, 0];39.65985233972131;0;38.881830187079636;-0.726520721797761
40;40;1;0;14.131502366101396;0;0;0;[22.610403785762244, 0];40.16395111766288;0;38.97758238967385;-0.6869467945945568
41;41;1;0;14.131502366101396;0;0;0;[23.1756638804063, 0];40.66804989560445;0;40.109679408556694;0.33590936350427353
42;42;1;0;14.131502366101396;0;0;0;[23.740923975050357, 0];41.17214867354603;0;40.43617208134729;0.48849534390640004
43;43;1;0;14.131502366101396;0;0;0;[24.306184069694414, 0];41.6762474514876;0;40.65105731785334;0.9215206430138925
44;44;1;0;14.131502366101396;0;0;0;[24.87144416433847, 0];42.180346229429176;0;42.016455807934115;-0.10963349997937602
45;45;1;0;14.131502366101396;0;0;0;[25.436704258982527, 0];42.68444500737074;0;43.93549053462562;1.8479670851231473
46;46;1;0;14.131502366101396;0;0;0;[26.001964353626583, 0];43.18854378531232;0;42.87128950566217;-1.3251535177999016
47;47;1;0;14.131502366101396;0;0;0;[26.56722444827064, 0];43.69264256325389;0;42.77170124589849;1.9301359757059389
48;48;1;0;14.131502366101396;0;0;0;[27.132484542914696, 0];44.19674134119546;0;43.65891756828712;1.4032901129500692
49;49;1;0;14.131502366101396;0;0;0;[27.697744637558753, 0];44.70084011913704;0;44.47648308420838;0.3269095362060437
50;50;1;0;14.131502366101396;0;0;0;[28.26300473220281, 0];45.204938897078605;0;45.76228238120666;0.30691210294503823
51;51;1;0;14.131502366101396;0;0;0;[28.828264826846866, 0];45.70903767502018;0;46.4878749515418;-0.24513675615069563
52;52;1;0;14.131502366101396;0;0;0;[29.393524921490922, 0];46.21313645296175;0;47.97970206047114;-0.8169812739992421
53;53;1;0;14.131502366101396;0;0;0;[29.95878501613498, 0];46.71723523090332;0;46.152423444714714;-0.4496933098666305
54;54;1;0;14.131502366101396;0;0;0;[30.524045110779035, 0];47.22133400884489;0;47.72869089599301;0.4065041856757995
55;55;1;0;14.131502366101396;0;0;0;[31.08930520542309, 0];47.72543278678647;0;47.537674341783024;2.240693090544537
56;56;1;0;14.131502366101396;0;0;0;[31.654565300067148, 0];48.22953156472804;0;47.22644131998534;0.8854416073404392
57;57;1;0;14.131502366101396;0;0;0;[32.2198253947112, 0];48.73363034266961;0;48.73564715841532;-1.4401488875480524
58;58;1;0;14.131502366101396;0;0;0;[32.785085489355254, 0];49.23772912061118;0;47.02866535272676;-0.9977304837873231
59;59;1;0;14.131502366101396;0;0;0;[33.35034558399931, 0];49.74182789855276;0;49.34985677559382;0.9404314912886612
60;60;1;0;14.131502366101396;0;0;0;[33.91560567864336, 0];50.24592667649432;0;50.15663318868425;0.027680127731041927
61;61;1;0;14.131502366101396;0;0;0;[34.48086577328741, 0];50.7500254544359;0;50.4732179102734;-1.0297243933103732
62;62;1;0;14.131502366101396;0;0;0;[35.046125867931465, 0];51.25412423237747;0;50.51583203968051;-0.9591946467923509
63;63;1;0;14.131502366101396;0;0;0;[35.61138596257552, 0];51.75822301031904;0;52.23639169991496;-1.191047033057983
64;64;1;0;14.131502366101396;0;0;0;[36.17664605721957, 0];52.26232178826061;0;51.73519871126081;1.7555153630162292
65;65;1;0;14.131502366101396;0;0;0;[36.741906151863624, 0];52.766420566202186;0;51.90990425413126;-0.04579424130534837
66;66;1;0;14.131502366101396;0;0;0;[37.30716624650768, 0];53.27051934414376;0;53.25903072017129;-0.01537701493608274
67;67;1;0;14.131502366101396;0;0;0;[37.87242634115173, 0];53.77461812208533;0;53.433650031266076;-0.34240439344732554
68;68;1;0;14.131502366101396;0;0;0;[38.43768643579578, 0];54.2787169000269;0;55.20075385111063;-0.602462174637156
69;69;1;0;14.131502366101396;0;0;0;[39.002946530439836, 0];54.78281567796847;0;55.23763960231671;-1.5076104180697425
70;70;1;0;14.131502366101396;0;0;0;[39.56820662508389, 0];55.28691445591004;0;56.39742483173592;0.31682596652439293
71;71;1;0;14.131502366101396;0;0;0;[40.13346671972794, 0];55.79101323385162;0;54.9369673433798;1.298970497579551
72;72;1;0;14.131502366101396;0;0;0;[40.698726814371994, 0];56.2951120117932;0;55.760873926333076;-0.3437852950843531
73;73;1;0;14.131502366101396;0;0;0;[41.26398690901605, 0];56.799210789734765;0;56.64048720226272;0.36006077115384844
74;74;1;0;14.131502366101396;0;0;0;[41.8292470036601, 0];57.30330956767634;0;57.681967209450946;1.147426320047613
75;75;1;0;14.131502366101396;0;0;0;[42.39450709830415, 0];57.80740834561791;0;59.42997219685433;0.8276595697488809
76;76;1;0;14.131502366101396;0;0;0;[42.959767192948206, 0];58.31150712355948;0;55.905995247339845;-0.7948626175175966
77;77;1;0;14.131502366101396;0;0;0;[43.52502728759226, 0];58.81560590150105;0;57.84887875035128;-0.32148591809012256
78;78;1;0;14.131502366101396;0;0;0;[44.09028738223631, 0];59.31970467944262;0;60.02547545782134;0.14994677607860293
79;79;1;0;14.131502366101396;0;0;0;[44.655547476880365, 0];59.823803457384194;0;60.04068059377579;1.691505952956353
80;80;1;0;14.131502366101396;0;0;0;[45.22080757152442, 0];60.327902235325766;0;58.47399554526376;1.244288294980641
81;81;1;0;14.131502366101396;0;0;0;[45.78606766616847, 0];60.83200101326734;0;59.519911838403715;-0.11172304347134349
82;82;1;0;14.131502366101396;0;0;0;[46.351327760812524, 0];61.33609979120891;0;60.170779356134034;-1.8866000447690825
83;83;1;0;14.131502366101396;0;0;0;[46.91658785545658, 0];61.84019856915048;0;61.30275306303416;-0.06527657869104743
84;84;1;0;14.131502366101396;0;0;0;[47.48184795010063, 0];62.34429734709206;0;61.849152920586576;-0.8484117649346752
85;85;1;0;14.131502366101396;0;0;0;[48.04710804474468, 0];62.84839612503363;0;63.459005397467884;0.9157932882539401
86;86;1;0;14.131502366101396;0;0;0;[48.612368139388735, 0];63.3524949029752;0;64.81756482771421;-0.8810159006979162
87;87;1;0;14.131502366101396;0;0;0;[49.17762823403279, 0];63.85659368091677;0;64.13993903402132;-0.6766892681445648
88;88;1;0;14.131502366101396;0;0;0;[49.74288832867684, 0];64.36069245885835;0;64.36410248401619;0.07175400592041001
89;89;1;0;14.131502366101396;0;0;0;[50.308148423320894, 0];64.86479123679992;0;64.40463073373262;-0.09436621757108904
90;90;1;0;14.131502366101396;0;0;0;[50.87340851796495, 0];65.36889001474148;0;64.66114461766361;-0.8810151328348127
91;91;1;0;14.131502366101396;0;0;0;[51.438668612609, 0];65.87298879268306;0;65.71099964497287;1.5139248773101284
92;92;1;0;14.131502366101396;0;0;0;[52.00392870725305, 0];66.37708757062464;0;66.00601410388825;-1.0652790225008075
93;93;1;0;14.131502366101396;0;0;0;[52.569188801897106, 0];66.8811863485662;0;68.10029341501323;-3.0692068276648734
94;94;1;0;14.131502366101396;0;0;0;[53.13444889654116, 0];67.38528512650777;0;68.8659269809906;-1.7233544787896764
95;95;1;0;14.131502366101396;0;0;0;[53.69970899118521, 0];67.88938390444935;0;66.80251312812346;0.2145391542223588
96;96;1;0;14.131502366101396;0;0;0;[54.264969085829264, 0];68.39348268239092;0;66.32861200531859;-0.07616856427302457
97;97;1;0;14.131502366101396;0;0;0;[54.83022918047332, 0];68.8975814603325;0;67.98515388608664;-1.6524933261754637
98;98;1;0;14.131502366101396;0;0;0;[55.39548927511737, 0];69.40168023827407;0;67.41239381296107;-1.859108210035569
99;99;1;0;14.131502366101396;0;0;0;[55.96074936976142, 0];69.90577901621563;0;70.800925339477;0.006444660264567242
100;100;1;0;14.131502366101396;0;0;0;[56.526009464405476, 0];70.40987779415721;0;71.2208439518591;1.443519910704387
101;101;1;0;14.131502366101396;0;0;0;[57.09126955904953, 0];70.91397657209879;0;71.71034761438555;0.4387893345319667
102;102;1;0;14.131502366101396;0;0;0;[57.65652965369358, 0];71.41807535004035;0;72.18071265145767;-0.8295137797474803
103;103;1;0;14.131502366101396;0;0;0;[58.221789748337635, 0];71.92217412798192;0;72.59207697372771;0.4456272773125388
104;104;1;0;14.131502366101396;0;0;0;[58.78704984298169, 0];72.4262729059235;0;73.7362670823211;-0.8297645255627835
105;105;1;0;14.131502366101396;0;0;0;[59.35230993762574, 0];72.93037168386508;0;73.10829903685634;-2.284616434840181
106;106;1;0;14.131502366101396;0;0;0;[59.91757003226979, 0];73.43447046180664;0;73.83248078965505;0.3067142312539191
107;107;1;0;14.131502366101396;0;0;0;[60.482830126913846, 0];73.9385692397482;0;73.71620624169746;0.23849757748399839
108;108;1;0;14.131502366101396;0;0;0;[61.0480902215579, 0];74.44266801768978;0;75.1846973065921;0.9313440989763242
109;109;1;0;14.131502366101396;0;0;0;[61.61335031620195, 0];74.94676679563136;0;72.54100611971279;0.7382942822920601
110;110;1;0;14.131502366101396;0;0;0;[62.178610410846005, 0];75.45086557357294;0;76.19340542785139;-0.027383546855021177
111;111;1;0;14.131502366101396;0;0;0;[62.74387050549006, 0];75.9549643515145;0;76.72894551985362;0.7648501693980018
