;Unnamed: 0;X0;Y0;VX0;VY0;ACCX0;ACCY0;MIDDLE_LANE_COORDS;X1;Y1;X1_real;Y1_real
0;0;0;0;12.357349636490213;0;0;0;[0, 0];20.0;0;19.094464204780504;1.5466718382124196
1;1;1;0;12.357349636490213;0;0;0;[0.49429398545960845, 0];20.554494130579634;0;20.81953473281895;0.2144060132609824
2;2;1;0;12.357349636490213;0;0;0;[0.9885879709192169, 0];21.108988261159265;0;22.23871162015626;-1.877312818056097
3;3;1;0;12.357349636490213;0;0;0;[1.4828819563788254, 0];21.6634823917389;0;22.012485953829074;1.0883352098095076
4;4;1;0;12.357349636490213;0;0;0;[1.9771759418384338, 0];22.21797652231853;0;22.192166760727677;-0.08154851334052744
5;5;1;0;12.357349636490213;0;0;0;[2.4714699272980423, 0];22.772470652898164;0;21.210061919028032;-0.5530619110683829
6;6;1;0;12.357349636490213;0;0;0;[2.9657639127576507, 0];23.3269647834778;0;22.70962243692571;1.2229647619208388
7;7;1;0;12.357349636490213;0;0;0;[3.460057898217259, 0];23.88145891405743;0;24.402953155368483;-0.3313086360295018
8;8;1;0;12.357349636490213;0;0;0;[3.9543518836768676, 0];24.435953044637063;0;25.516899714491952;0.5999867431623418
9;9;1;0;12.357349636490213;0;0;0;[4.448645869136476, 0];24.99044717521669;0;25.879823083371946;-0.7683833192976774
10;10;1;0;12.357349636490213;0;0;0;[4.942939854596084, 0];25.54494130579633;0;25.683012950241935;-0.8361301268279877
11;11;1;0;12.357349636490213;0;0;0;[5.437233840055692, 0];26.099435436375963;0;27.30403590302514;1.8105817605836112
12;12;1;0;12.357349636490213;0;0;0;[5.9315278255153, 0];26.653929566955597;0;29.53539028011956;-0.7870327372626857
13;13;1;0;12.357349636490213;0;0;0;[6.425821810974908, 0];27.208423697535228;0;26.61456178215254;-0.5847709364174684
14;14;1;0;12.357349636490213;0;0;0;[6.920115796434516, 0];27.76291782811486;0;26.99980203276982;-1.708320791867683
15;15;1;0;12.357349636490213;0;0;0;[7.414409781894124, 0];28.317411958694493;0;29.835894884474214;1.629982244007823
16;16;1;0;12.357349636490213;0;0;0;[7.908703767353732, 0];28.871906089274127;0;29.107370614659548;0.3979983232950984
17;17;1;0;12.357349636490213;0;0;0;[8.40299775281334, 0];29.42640021985376;0;29.53870790828103;0.2377796334525969
18;18;1;0;12.357349636490213;0;0;0;[8.897291738272948, 0];29.98089435043339;0;30.373268678092515;0.9751384105786284
19;19;1;0;12.357349636490213;0;0;0;[9.391585723732556, 0];30.535388481013022;0;29.880901975828063;-1.3293365693342671
20;20;1;0;12.357349636490213;0;0;0;[9.885879709192164, 0];31.089882611592657;0;30.055087326842067;-0.5410467819196708
21;21;1;0;12.357349636490213;0;0;0;[10.380173694651772, 0];31.64437674217229;0;30.86722923262398;-0.09143773124951071
22;22;1;0;12.357349636490213;0;0;0;[10.87446768011138, 0];32.198870872751925;0;33.44481712958294;-1.548471050728461
23;23;1;0;12.357349636490213;0;0;0;[11.368761665570988, 0];32.75336500333155;0;31.31672433864697;1.311427126349951
24;24;1;0;12.357349636490213;0;0;0;[11.863055651030596, 0];33.30785913391119;0;33.80651377955974;-0.018429050193367217
25;25;1;0;12.357349636490213;0;0;0;[12.357349636490204, 0];33.86235326449082;0;33.30466580446531;-0.3232886362555003
26;26;1;0;12.357349636490213;0;0;0;[12.851643621949812, 0];34.416847395070455;0;34.06348050635511;0.23622548956828351
27;27;1;0;12.357349636490213;0;0;0;[13.34593760740942, 0];34.97134152565009;0;35.714292502258424;-0.7525822843367992
28;28;1;0;12.357349636490213;0;0;0;[13.840231592869028, 0];35.52583565622972;0;36.369824569587614;0.04511300381296627
29;29;1;0;12.357349636490213;0;0;0;[14.334525578328636, 0];36.08032978680935;0;36.42330632467629;3.4275385470024933
30;30;1;0;12.357349636490213;0;0;0;[14.828819563788244, 0];36.634823917388985;0;34.76170425502298;0.6046820302458011
31;31;1;0;12.357349636490213;0;0;0;[15.323113549247852, 0];37.18931804796861;0;38.7602827566444;1.6683110596343254
32;32;1;0;12.357349636490213;0;0;0;[15.81740753470746, 0];37.743812178548254;0;39.05400869574781;-0.35508312245592033
33;33;1;0;12.357349636490213;0;0;0;[16.31170152016707, 0];38.29830630912788;0;38.38974314231903;-0.7515689901309378
34;34;1;0;12.357349636490213;0;0;0;[16.80599550562668, 0];38.85280043970752;0;38.86305825666693;0.3097035893716593
35;35;1;0;12.357349636490213;0;0;0;[17.30028949108629, 0];39.40729457028715;0;41.208743778907305;-1.341704943424035
36;36;1;0;12.357349636490213;0;0;0;[17.7945834765459, 0];39.96178870086678;0;40.909012972160504;-2.3069577654457945
37;37;1;0;12.357349636490213;0;0;0;[18.28887746200551, 0];40.51628283144642;0;40.486988427871495;0.7315925050221388
38;38;1;0;12.357349636490213;0;0;0;[18.78317144746512, 0];41.070776962026045;0;40.778438286174904;0.6413381449722294
39;39;1;0;12.357349636490213;0;0;0;[19.27746543292473, 0];41.62527109260568;0;41.431733981594654;0.8338512217530717
40;40;1;0;12.357349636490213;0;0;0;[19.771759418384338, 0];42.17976522318531;0;43.35699727758248;0.028169873189996596
41;41;1;0;12.357349636490213;0;0;0;[20.266053403843948, 0];42.73425935376494;0;43.77425113847163;1.9783726998796622
